"scientificName","vernacularName","decimalLatitude","decimalLongitude","eventDate","stateProvince","country"
"Ardea cinerea","Grey Heron",51.443076,-0.260354,1580083200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.588069,-0.045503,1431820800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.551641,-0.018217,1165622400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.40316,-0.297812,1350345600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.374357,-0.492847,1507420800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.4623,-0.345997,1680566400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.49505,0.2201894,1673654400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.387391,-0.147488,1445126400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.77604,0.006096,1342051200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.483197,-0.237224,1362441600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.443076,-0.260354,1643932800000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.500368,0.325364,1590710400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.422554,-0.397773,1429833600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.343885,-0.572817,1643155200000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.220758,0.132228,1383609600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.713622,0.452103,1148688000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.262809,-0.560996,1674864000000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.811986,-0.616105,1429401600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.105289,-0.22307,1700697600000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.398877,-0.024827,1078790400000,"England","United Kingdom"
"Ardea cinerea","Grey Heron",51.214639,-0.669882,1664928000000,"England","United Kingdom"
