"scientificName","vernacularName","decimalLatitude","decimalLongitude","eventDate","stateProvince","country"
"Scolopax rusticola","Woodcock",51.479263,0.007447,1237680000000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.114277,-0.222725,852076800000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.382784,-0.140489,1487376000000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.415971,-0.584954,1651968000000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.746856,-0.132819,1198281600000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.19266,-0.35567,1434153600000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.255102,0.219807,1308096000000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.712691,-0.250028,1352592000000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.414713,-0.48433,1520640000000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.280437,-0.20915,,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.690553,0.009548,1261008000000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.730665,-0.249334,1644451200000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.375434,-0.57902,1340582400000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.892857,-0.272104,1295913600000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.474209,-0.237571,1262995200000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.728883,-0.133559,1517961600000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.38883,-0.571419,1497225600000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.382784,-0.140489,1520985600000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.655432,-0.331747,1332028800000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.097466,-0.016276,,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.447345,-0.576789,1212710400000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.909518,-0.184234,1614211200000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.712691,-0.250028,1604966400000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.772608,-0.711519,140227200000,"England","United Kingdom"
"Scolopax rusticola","Woodcock",51.423514,-0.469656,1577491200000,"England","United Kingdom"
